person_id,display_first_last,from_year,to_year,draft_year,height_feet,height_inches,weight,team_id,jersey,school,country
935,Bryon Russell,1993,2005,1993,6,7,225,0,,Long Beach State,USA
937,Scottie Pippen,1987,2003,1987,6,8,228,1610612741,33,Central Arkansas,USA
938,Rony Seikaly,1988,1998,1988,6,11,253,1610612748,2,Syracuse,USA
939,Pete Myers,1986,1997,1986,6,6,180,0,,Arkansas-Little Rock,USA
943,Ryan Lorthridge,1994,1994,,6,4,190,1610612744,9-33,Jackson State,USA
944,Eric Anderson,1992,1993,,6,9,220,1610612752,42,Indiana,USA
947,Allen Iverson,1996,2009,1996,6,0,165,1610612755,3,Georgetown,USA
948,Marcus Camby,1996,2012,1996,6,11,240,1610612743,23,Massachusetts,USA
949,Shareef Abdur-Rahim,1996,2007,1996,6,9,245,1610612763,3,California,USA
950,Stephon Marbury,1996,2008,1996,6,2,205,1610612752,8,Georgia Tech,USA
952,Antoine Walker,1996,2007,1996,6,9,245,1610612738,24,Kentucky,USA
953,Lorenzen Wright,1996,2008,1996,6,11,255,1610612763,55,Memphis,USA
954,Kerry Kittles,1996,2004,1996,6,5,185,0,,Villanova,USA
955,Samaki Walker,1996,2005,1996,6,9,260,0,,Louisville,USA
956,Erick Dampier,1996,2011,1996,6,11,265,1610612744,25,Mississippi State,USA
957,Todd Fuller,1996,2000,1996,,,,0,,North Carolina State,USA
958,Vitaly Potapenko,1996,2006,1996,6,10,285,1610612738,20,Wright State,Ukraine
959,Steve Nash,1996,2013,1996,6,3,178,1610612756,10,Santa Clara,Canada
960,Tony Delk,1996,2005,1996,6,2,189,1610612756,00,Kentucky,USA
961,John Wallace,1996,2003,1996,6,9,225,1610612761,22,Syracuse,USA
962,Walter McCarty,1996,2005,1996,6,10,245,1610612738,0,Kentucky,USA
963,Dontae' Jones,1997,1997,1996,6,8,220,1610612738,13,Mississippi State,USA
964,Roy Rogers,1996,1999,1996,6,10,235,0,,Alabama,USA
965,Derek Fisher,1996,2013,1996,6,1,210,1610612747,6,Arkansas-Little Rock,USA
966,Jerome Williams,1996,2004,1996,6,9,206,1610612765,31,Georgetown,USA
968,Priest Lauderdale,1996,1997,1996,7,4,325,1610612743,30,Peristeri,USA
969,Travis Knight,1996,2002,1996,7,0,235,1610612747,44,Connecticut,USA
971,Mark Hendrickson,1996,1999,1996,6,9,220,0,,Washington State,USA
976,Jeff McInnis,1996,2007,1996,6,4,190,0,,North Carolina,USA
977,Kobe Bryant,1996,2015,1996,6,6,212,1610612747,24,Lower Merion HS (PA),USA
978,Peja Stojakovic,1998,2010,1996,6,10,229,1610612758,16,PAOK,Serbia
979,Jermaine O'Neal,1996,2013,1996,6,11,255,1610612754,7,Eau Claire HS (SC),USA
980,Zydrunas Ilgauskas,1997,2010,1996,7,3,260,1610612739,11,Atletas Kaunas,Lithuania
981,Efthimios Rentzias,2002,2002,1996,6,11,250,1610612755,14,FC Barcelona,Greece
982,Martin Muursepp,1996,1997,1996,6,9,235,1610612742,13,Maccabi Tel Aviv,Estonia
983,Moochie Norris,1996,2005,1996,6,1,185,1610612745,25,West Florida,USA
984,Steve Hamer,1996,1996,1996,7,0,245,1610612738,42,Tennessee,USA
987,Jason Sasser,1996,2002,1996,6,7,225,1610612763,23,Texas Tech,USA
988,Randy Livingston,1996,2006,1996,6,4,209,1610612756,14,Louisiana State,USA
989,Ben Davis,1996,1999,1996,6,9,245,0,,Arizona,USA
990,Malik Rose,1996,2008,1996,6,7,255,1610612759,9,Drexel,USA
992,Marcus Brown,1996,2007,1996,,,,0,,Murray State,USA
994,Jamie Feick,1996,2002,1996,6,8,255,1610612751,14,Michigan State,USA
997,Chris Robinson,1996,1997,1996,6,5,200,1610612763,5,Western Kentucky,USA
999,Jeff Nordgaard,1997,1997,1996,6,7,225,0,,Wisconsin-Green Bay,USA
1000,Shandon Anderson,1996,2005,1996,6,6,215,1610612752,49,Georgia,USA
1002,Reggie Geary,1996,1997,1996,6,2,187,1610612759,4,Arizona,USA
1003,Drew Barry,1997,1999,1996,6,5,191,1610612737,10,Georgia Tech,USA
1005,Walt Williams,1992,2002,1992,6,8,230,0,,Maryland,USA
1006,Herb Williams,1981,1998,1981,6,11,260,1610612754,32,Ohio State,USA
1007,Luther Wright,1993,1993,1993,7,2,270,1610612762,44,Seton Hall,USA
1008,Johnny Dawkins,1986,1994,1986,6,2,165,1610612755,12,Duke,USA
1010,Randy Woods,1992,1995,1992,5,10,185,1610612746,10,La Salle,USA
1022,Julius Nwosu,1994,1994,,6,10,255,1610612759,0,Liberty,USA
1023,Emanual Davis,1996,2002,,6,5,195,1610612760,15,Delaware State,USA
1024,Horacio Llamas,1996,2002,,6,11,285,1610612756,54,Grand Canyon,USA
1026,Evric Gray,1996,1996,,6,7,235,0,,UNLV,USA
1027,Trevor Wilson,1990,1995,1990,6,7,210,1610612758,30,UCLA,USA
1030,Duane Cooper,1992,1993,1992,6,1,185,1610612747,10,Southern California,USA
1032,Darvin Ham,1996,2004,,6,7,240,1610612749,8,Texas Tech,USA
1034,LeRon Ellis,1991,1995,1991,6,9,225,1610612766,28,Syracuse,USA
1035,Shawnelle Scott,1996,2001,1994,,,,0,,St. John's (NY),USA
1038,Juaquin Hawkins,2002,2002,,6,7,205,1610612745,29,Long Beach State,USA
1043,Amal McCaskill,1996,2003,1996,6,11,235,1610612755,00,Marquette,USA
1049,Shane Heal,1996,2003,,6,0,180,0,,Sydney Kings,Australia
1051,Dean Garrett,1996,2001,1988,6,11,250,1610612750,22,Indiana,USA
1052,Ben Handlogten,2003,2004,,6,10,240,1610612762,44,Western Michigan,USA
1054,Jerrod Mustaf,1990,1993,1990,6,10,238,1610612756,0,Maryland,USA
1059,Aleksandar Djordjevic,1996,1996,,6,2,198,0,,Fortitudo Bologna,Serbia
1061,William Cunningham,1997,1998,,6,11,240,1610612751,51,Temple,USA
1063,Carl Thomas,1991,1997,,6,4,195,1610612739,30,Eastern Michigan,USA
1064,Brent Scott,1996,1996,,6,10,250,1610612754,55,Rice,USA
1065,Erick Strickland,1996,2004,,6,3,218,1610612742,20,Nebraska,USA
1067,Jeff Webster,1995,1995,1994,6,8,232,1610612764,42,Oklahoma,USA
1068,Greg Dreiling,1986,1996,1986,7,1,265,1610612754,50,Kansas,USA
1073,Reggie Slater,1994,2002,,6,7,255,1610612761,35,Wyoming,USA
1074,Matt Maloney,1996,2002,,,,,0,,Pennsylvania,USA
1075,Michael McDonald,1997,1997,1995,6,10,232,0,,New Orleans,USA
1077,Ray Owes,1996,1996,,6,9,224,1610612744,35,Arizona,USA
1080,Henry James,1990,1997,,6,8,220,0,,St. Mary's (TX),USA
1085,Ira Bowman,1999,2001,,,,,0,,Pennsylvania,USA
1086,Joe Stephens,1996,1999,,6,7,210,0,,Arkansas-Little Rock,USA
1088,Chucky Atkins,1999,2009,,5,11,185,1610612765,17,South Florida,USA
1089,Kevin Salvadori,1996,1997,,7,0,231,0,,North Carolina,USA
1090,Pat Durham,1992,1994,1989,6,7,210,1610612750,30,Colorado State,USA
1091,Mike Smrek,1985,1991,1985,7,0,250,1610612747,55,Canisius,USA
1093,Gaylon Nickerson,1996,1996,1994,6,3,190,0,,Nortwestern Oklahoma State,USA
1097,Zarko Paspalj,1989,1989,,6,9,215,1610612759,14,Partizan,Serbia
1099,Matt Steigenga,1996,1996,1992,6,7,225,0,,Michigan State,USA
1100,Ian Lockhart,1990,1990,,6,8,240,1610612756,51,Tennessee,USA
1101,Rich King,1991,1994,1991,7,2,260,1610612760,45,Nebraska,USA
1106,Donald Hodge,1991,1995,1991,7,0,230,0,,Temple,USA
1108,Tony Farmer,1997,1999,,6,9,244,1610612744,8,Nebraska,USA
1109,James Scott,1996,1996,,6,6,180,1610612748,32,St. John's (NY),USA
1110,Mark Strickland,1994,2002,,6,10,220,0,,Temple,USA
1114,Jaren Jackson,1989,2001,,6,6,225,1610612759,2,Georgetown,USA
1116,Melvin Newbern,1992,1992,,6,4,200,1610612765,23,Minnesota,USA
1117,John Shasky,1988,1990,1986,6,11,235,1610612748,55,Minnesota,USA
1118,Tim Kempton,1986,1997,1986,6,10,245,0,,Notre Dame,USA
1120,Elmer Bennett,1994,1996,1992,6,0,170,0,,Notre Dame,USA
1121,Dexter Boney,1996,1996,,6,4,185,0,,UNLV,USA
1122,Dominique Wilkins,1982,1998,1982,6,8,230,1610612737,21,Georgia,USA
1123,Greg Kite,1983,1994,1983,6,11,250,1610612753,54,Brigham Young,USA
1126,Donald Whiteside,1996,1997,,5,10,160,0,,Northern Illinois,USA
1127,Charles Claxton,1995,1995,1994,7,0,265,1610612738,51,Georgia,USA
1128,Stephen Howard,1992,1997,,6,9,225,0,,DePaul,USA
1129,Ruben Nembhard,1996,1996,,6,3,208,0,,Weber State,USA
1131,Jimmy Carruth,1996,1996,,6,10,265,0,,Virginia Tech,USA
1132,Larry Sykes,1995,1995,,6,9,255,1610612738,54,Xavier,USA
1133,Corey Beck,1995,1998,,6,3,200,1610612766,15,Arkansas,USA
1134,Ike Austin,1991,2001,1991,6,10,288,0,,Arizona State,USA
1136,Brett Szabo,1996,1996,,6,11,230,1610612738,43,Augustana (SD),USA
1137,Chris Jent,1993,1996,,6,7,220,0,,Ohio State,USA
1138,Michael Hawkins,1996,2000,,,,,0,,Xavier,USA
1361,Mark Bradtke,1996,1996,,6,10,265,1610612755,50,Melbourne,Australia
1365,Xavier McDaniel,1985,1997,1985,6,7,205,0,,Wichita State,USA
1380,Lloyd Daniels,1992,1997,,6,7,205,0,,Mt. San Antonio,USA
1381,John Long,1978,1996,1978,6,5,200,1610612765,25,Detroit,USA
1425,Aaron Williams,1993,2007,,6,9,235,0,,Xavier,USA
1429,Jimmy Oliver,1991,1998,1991,6,5,205,0,,Purdue,USA
1432,Joe Courtney,1992,1996,,6,8,235,0,,Southern Mississippi,USA
1434,Dragan Tarlac,2000,2000,1995,6,11,270,1610612741,12,Olympiacos,Serbia
1442,Zeljko Rebraca,2001,2005,1994,7,0,265,1610612765,11,Panathinaikos,Serbia
1444,Lawrence Funderburke,1997,2004,1994,6,9,230,1610612758,51,Ohio State,USA
1449,Larry Bird,1979,1991,1978,6,9,220,1610612738,33,Indiana State,USA
1450,Kevin McHale,1980,1992,1980,6,10,210,1610612738,32,Minnesota,USA
1453,Walter Davis,1977,1991,1977,6,6,193,1610612756,6,North Carolina,USA
1456,Randy Wittman,1983,1991,1983,6,6,210,1610612737,14,Indiana,USA
1460,James Worthy,1982,1993,1982,6,9,225,1610612747,42,North Carolina,USA
1472,Tom Chambers,1981,1997,1981,6,10,220,0,24,Utah,USA
1474,Larry Krystkowiak,1986,1996,1986,6,9,220,0,,Montana,USA
1477,Bruce Bowen,1996,2008,,6,7,200,1610612759,12,California State-Fullerton,USA
1478,Stevin Smith,1996,1996,,6,2,208,1610612742,1,Arizona State,USA
1479,Mike Brown,1986,1997,1985,6,10,260,1610612762,52,George Washington,USA
1489,Lionel Simmons,1990,1996,1990,6,7,210,1610612758,22,La Salle,USA
1495,Tim Duncan,1997,2015,1997,6,11,250,1610612759,21,Wake Forest,US Virgin Islands
1496,Keith Van Horn,1997,2005,1997,6,10,245,1610612751,2,Utah,USA
1497,Chauncey Billups,1997,2013,1997,6,3,210,1610612765,1,Colorado,USA
1498,Antonio Daniels,1997,2010,1997,6,4,205,1610612759,22,Bowling Green,USA
1499,Tony Battie,1997,2011,1997,6,11,240,1610612738,4,Texas Tech,USA
1500,Ron Mercer,1997,2004,1997,6,7,215,0,,Kentucky,USA
1501,Tim Thomas,1997,2009,1997,6,10,240,1610612749,7,Villanova,USA
1502,Adonal Foyle,1997,2009,1997,6,10,270,1610612744,31,Colgate,St. Vincent & Grenadines
1504,Danny Fortson,1997,2006,1997,6,8,260,1610612743,21,Cincinnati,USA
1505,Tariq Abdul-Wahad,1997,2003,1997,6,6,235,1610612758,9,San Jose State,France
1506,Austin Croshere,1997,2008,1997,6,10,240,0,,Providence,USA
1507,Derek Anderson,1997,2007,1997,6,5,195,1610612757,1,Kentucky,USA
1508,Maurice Taylor,1997,2006,1997,6,9,265,0,,Michigan,USA
1509,Kelvin Cato,1997,2006,1997,6,11,275,1610612745,26,Iowa State,USA
1511,Johnny Taylor,1997,1999,1997,6,9,220,1610612743,23,Tennessee-Chattanooga,USA
1512,Chris Anstey,1997,1999,1997,7,0,249,1610612742,22,South East Melbourne,Australia
1513,Scot Pollard,1997,2007,1997,6,11,278,1610612758,66,Kansas,USA
1514,Paul Grant,1998,2003,1997,7,0,245,0,,Wisconsin,USA
1515,Anthony Parker,1997,2011,1997,6,6,210,1610612761,18,Bradley,USA
1516,Ed Gray,1997,1998,1997,6,3,210,1610612737,22,California,USA
1517,Bobby Jackson,1997,2008,1997,6,1,185,1610612758,24,Minnesota,USA
1518,Rodrick Rhodes,1997,1999,1997,6,6,225,0,,Southern California,USA
1519,John Thomas,1997,2005,1997,6,9,265,1610612761,41,Minnesota,USA
1520,Charles Smith,1997,2005,1997,6,4,200,0,,New Mexico,USA
1521,Jacque Vaughn,1997,2008,1997,6,1,190,1610612762,11,Kansas,USA
1522,Keith Booth,1997,1998,1997,6,6,226,1610612741,22,Maryland,USA
1526,James Cotton,1997,1998,1997,6,5,220,0,,Long Beach State,USA
1529,Kebu Stewart,1997,1997,1997,6,8,239,1610612755,41,California State-Bakersfield,USA
1530,James Collins,1997,1997,1997,6,4,196,1610612746,32,Florida State,USA
1531,Marc Jackson,2000,2006,1997,6,10,253,1610612755,44,Temple,USA
1533,Anthony Johnson,1997,2009,1997,6,3,195,1610612754,8,College of Charleston,USA
1535,Jason Lawson,1997,2002,1997,6,11,240,1610612753,55,Villanova,USA
1536,Stephen Jackson,2000,2013,1997,6,8,220,0,,Butler C.C. (KS),USA
1538,Cedric Henderson,1997,2002,1997,6,7,225,1610612739,45,Memphis,USA
1539,God Shammgod,1997,1997,1997,6,0,169,1610612764,2,Providence,USA
1541,Alvin Williams,1997,2006,1997,6,5,195,0,,Villanova,USA
1542,Predrag Drobnjak,2001,2004,1997,6,11,270,1610612760,14,Efes Pilsen,Serbia
1545,DeJuan Wheat,1997,1998,1997,6,0,165,1610612763,6,Louisville,USA
1548,Mark Blount,2000,2008,1997,7,0,250,1610612738,15,Pittsburgh,USA
1554,Jamal Robinson,2000,2000,1997,,,,0,,Virginia,USA
1559,Adrian Griffin,1999,2007,,6,5,230,1610612742,44,Seton Hall,USA
1562,Gerard King,1998,2000,,,,,0,,Nicholls State,USA
1563,Kevin Ollie,1997,2009,,6,2,195,1610612755,7,Connecticut,USA
1564,Etdrick Bohannon,1997,2000,,,,,0,,Auburn-Montgomery,USA
1565,Michael Stewart,1997,2004,,6,10,230,1610612761,44,California,USA
1569,Keith Closs,1997,2000,,7,3,212,1610612746,33,Central Connecticut State,USA
1572,Nate Huffman,2002,2002,,7,1,245,1610612761,7,Central Michigan,USA
1575,Derek Grimm,1997,1997,,6,9,230,0,,Missouri,USA
1576,Travis Williams,1997,1998,,6,6,215,0,,South Carolina State,USA
1578,Shea Seals,1997,1997,,6,5,210,0,,Tulsa,USA
1585,Brandon Williams,1997,2002,,6,6,215,0,,Davidson,USA
1591,Alvin Sims,1998,1998,,6,4,235,0,,Louisville,USA
1593,Charles Shackleford,1988,1998,1988,6,11,245,1610612751,33,North Carolina State,USA
1594,Rick Brunson,1997,2005,,6,4,190,1610612757,9,Temple,USA
1600,Kornel David,1998,2000,,6,9,230,1610612741,9,Budapest AEH,USA
1603,Walter Bond,1992,1994,,6,5,200,1610612762,20,Minnesota,USA
1607,Troy Hudson,1997,2007,,6,1,178,0,,Southern Illinois,USA
1612,Chris Garner,1997,2000,,5,10,156,1610612761,2,Memphis,USA
1628,Alan Ogg,1990,1992,,7,2,240,1610612748,50,Alabama-Birmingham,USA
1630,Mikki Moore,1998,2011,,7,0,225,1610612765,31,Nebraska,USA
1631,Billy Thompson,1986,1991,1986,6,7,195,1610612748,55,Louisville,USA
1635,Malcolm Mackey,1993,1993,1993,6,9,248,1610612756,27,Georgia Tech,USA
1666,Gerald Madkins,1993,1997,,6,4,200,1610612739,12,UCLA,USA
1667,Steve Henson,1990,1998,1990,5,11,177,0,,Kansas State,USA
1677,Harold Ellis,1993,1997,,6,5,220,1610612746,3,Morehouse,USA
1680,Brian Oliver,1990,1997,1990,6,4,210,0,,Georgia Tech,USA
1683,Larry Robinson,1990,2001,,6,3,180,1610612737,25,Centenary-Louisiana,USA
1709,Michael Olowokandi,1998,2006,1998,7,0,270,1610612746,41,Pacific,Nigeria
1710,Mike Bibby,1998,2011,1998,6,2,195,1610612758,20,Arizona,USA
1711,Raef LaFrentz,1998,2008,1998,6,11,240,1610612743,9,Kansas,USA
1714,Robert Traylor,1998,2004,1998,6,8,284,1610612739,32,Michigan,USA
1715,Jason Williams,1998,2010,1998,6,1,180,0,,Florida,USA
1716,Larry Hughes,1998,2011,1998,6,5,185,0,,St. Louis,USA
1717,Dirk Nowitzki,1998,2018,1998,7,0,245,1610612742,41,DJK Wurzburg,Germany
1718,Paul Pierce,1998,2016,1998,6,7,235,1610612738,34,Kansas,USA
1719,Bonzi Wells,1998,2007,1998,6,5,210,1610612757,24,Ball State,USA
1720,Michael Doleac,1998,2007,1998,6,11,262,1610612753,51,Utah,USA
1721,Keon Clark,1998,2003,1998,6,11,221,1610612743,13,UNLV,USA
1722,Michael Dickerson,1998,2002,1998,6,5,190,1610612763,8,Arizona,USA
1723,Matt Harpring,1998,2008,1998,6,7,230,1610612762,15,Georgia Tech,USA
1724,Bryce Drew,1998,2003,1998,6,3,184,0,,Valparaiso,USA
1725,Rasho Nesterovic,1998,2009,1998,7,0,255,1610612750,12,Virtus Bologna,Slovenia
1727,Pat Garrity,1998,2007,1998,6,9,238,1610612753,8,Notre Dame,USA
1728,Roshown McLeod,1998,2000,1998,,,,0,,Duke,USA
1729,Ricky Davis,1998,2009,1998,6,7,195,0,,Iowa,USA
1731,Tyronn Lue,1998,2008,1998,6,0,175,1610612737,10,Nebraska,USA
1732,Felipe Lopez,1998,2002,1998,6,5,195,1610612763,13,St. John's (NY),Dominican Republic
1733,Al Harrington,1998,2013,1998,6,9,245,1610612754,7,St. Patrick HS (NJ),USA
1734,Sam Jacobson,1998,2000,1998,,,,0,,Minnesota,USA
1736,Corey Benjamin,1998,2002,1998,6,6,200,0,,Oregon State,USA
1738,Ansu Sesay,2001,2004,1998,6,9,225,0,,Mississippi,USA
1739,Ruben Patterson,1998,2007,1998,6,5,223,0,,Cincinnati,USA
1740,Rashard Lewis,1998,2013,1998,6,10,235,1610612760,9,Elsik HS (TX),USA
1741,Jelani McCoy,1998,2007,1998,6,10,245,0,,UCLA,USA
1743,Bruno Sundov,1998,2004,1998,7,2,260,1610612754,14,Split,Croatia
1745,Casey Shaw,1998,2002,1998,6,11,255,1610612755,53,Toledo,USA
1746,DeMarco Johnson,1999,1999,1998,6,9,245,0,,North Carolina-Charlotte,USA
1747,Rafer Alston,1999,2009,1998,6,2,175,1610612745,11,Fresno State,USA
1748,Korleone Young,1998,1998,1998,6,7,213,0,,Hargrave Military Academy (KS),USA
1749,Cuttino Mobley,1998,2008,1998,6,4,215,1610612745,32,Rhode Island,USA
1750,Miles Simon,1998,2002,1998,6,3,202,1610612753,32,Arizona,USA
1751,Jahidi White,1998,2004,1998,6,9,290,0,,Georgetown,USA
1752,Sean Marks,1998,2010,1998,6,10,250,0,,California,New Zealand
1753,Toby Bailey,1998,2002,1998,6,6,213,1610612756,11,UCLA,USA
1754,Andrae Patterson,1998,1999,1998,6,9,238,0,,Indiana,USA
1755,Tyson Wheeler,1998,1998,1998,5,10,165,0,,Rhode Island,USA
1756,Ryan Stack,1998,1999,1998,6,11,215,0,,South Carolina,USA
1761,Greg Buckner,1999,2008,1998,6,4,210,1610612742,7,Clemson,USA
1762,Tremaine Fowlkes,2001,2004,1998,6,8,220,0,,Fresno State,USA
1763,Ryan Bowen,1999,2009,1998,6,9,218,0,,Iowa,USA
1764,J.R. Henderson,1998,1998,1998,6,8,233,1610612763,52,UCLA,USA
1765,Torraye Braggs,2003,2004,1998,6,8,245,1610612745,32,Xavier,USA
1766,Maceo Baston,2002,2008,1998,6,10,230,1610612754,9,Michigan,USA
1800,Damon Jones,1998,2008,,6,3,195,1610612739,19,Houston,USA
1801,Jonathan Kerner,1998,2002,,6,11,245,1610612753,44,East Carolina,USA
1802,Brad Miller,1998,2011,,7,0,261,1610612758,52,Purdue,USA
1806,James Blackwell,1994,1994,,6,0,190,1610612738,8,Dartmouth,USA
1814,Chris Smith,1992,1994,1992,6,3,190,1610612750,3,Connecticut,USA
1817,Adonis Jordan,1993,1998,1993,5,11,170,0,,Kansas,USA
1819,John Turner,1991,1991,1991,6,8,245,1610612745,40,Phillips,USA
1820,Kelly McCarty,1998,1998,,6,7,200,1610612743,11,Southern Mississippi,USA
1821,Mark Randall,1991,1994,1991,6,8,235,1610612750,42,Kansas,USA
1824,Peter Aluma,1998,1998,,6,10,260,0,,Liberty,USA
1829,Ike Fontaine,2001,2001,,,,,0,,Washington State,USA
1831,Marlon Garnett,1998,1998,,6,2,186,0,,Santa Clara,USA
1838,Tyrone Nesby,1998,2001,,6,6,245,1610612746,8,UNLV,USA
1839,Randy White,1989,1993,1989,6,8,240,1610612742,52,Louisiana Tech,USA
1844,Fred Vinson,1994,1999,,6,4,190,0,,Georgia Tech,USA
1845,Andrew Gaze,1993,2017,,,,,0,,Seton Hall,USA
1846,Chris Welp,1987,1989,1987,7,0,245,1610612755,40,Washington,USA
1847,Thurl Bailey,1983,1998,1983,6,11,247,1610612762,41,North Carolina State,USA
1848,Mike Higgins,1989,1990,,6,9,220,1610612758,32,Northern Colorado,USA
1852,Jeff Sheppard,1998,1998,,6,3,190,0,,Kentucky,USA
1855,Mark Macon,1991,1998,1991,6,4,185,0,,Temple,USA
1858,Mark Baker,1998,1998,,6,1,175,0,,Ohio State,USA
1861,Negele Knight,1990,1998,1990,6,1,175,0,,Dayton,USA
1863,Earl Boykins,1998,2011,,5,5,133,1610612743,6,Eastern Michigan,USA
1864,Steve Goodrich,2000,2002,,6,10,220,1610612741,30,Princeton,USA
1868,Trevor Winter,1998,1998,,7,0,275,0,,Minnesota,USA
1869,Charles R. Jones,1998,1999,,6,3,180,1610612746,2,Long Island-Brooklyn,USA
1871,Gerald Brown,1998,1998,,6,4,210,1610612756,4,Pepperdine,USA
1872,Randell Jackson,1998,1999,1999,6,11,215,0,,Florida State,USA
1874,Jeff Sanders,1989,1992,1989,6,8,225,1610612741,34,Georgia Southern,USA
1883,Steve Francis,1999,2007,1999,6,3,210,1610612745,3,Maryland,USA
1884,Baron Davis,1999,2011,1999,6,3,212,1610612766,85,UCLA,USA
1885,Lamar Odom,1999,2013,1999,6,10,230,1610612747,,Rhode Island,USA
1886,Jonathan Bender,1999,2009,1999,7,0,230,1610612754,9,Picayune HS (MS),USA
1887,Wally Szczerbiak,1999,2008,1999,6,7,240,1610612750,10,Miami (Ohio),USA
1889,Andre Miller,1999,2015,1999,6,3,200,1610612743,24,Utah,USA
1890,Shawn Marion,1999,2014,1999,6,7,228,1610612756,31,UNLV,USA
1891,Jason Terry,1999,2017,1999,6,2,185,1610612742,3,Arizona,USA
1892,Trajan Langdon,1999,2008,1999,,,,0,,Duke,USA
1893,Aleksandar Radojevic,1999,2004,1999,7,3,250,0,,Buducnost,Bosnia and Herzegovina
1894,Corey Maggette,1999,2012,1999,6,6,225,1610612746,50,Duke,USA
1895,William Avery,1999,2002,1999,6,2,180,1610612750,30,Duke,USA
1897,Metta World Peace,1999,2016,1999,6,7,260,1610612747,37,St. John's (NY),USA
1899,James Posey,1999,2010,1999,6,8,217,1610612743,41,Xavier,USA
1900,Quincy Lewis,1999,2003,1999,6,7,215,0,,Minnesota,USA
1901,Dion Glover,1999,2004,1999,6,5,225,0,,Georgia Tech,USA
1902,Jeff Foster,1999,2011,1999,6,11,250,1610612754,10,Southwest Texas State,USA
1903,Kenny Thomas,1999,2009,1999,6,7,245,0,,New Mexico,USA
1904,Devean George,1999,2009,1999,6,8,235,1610612747,19,Augsburg,USA
1905,Andrei Kirilenko,2001,2014,1999,6,9,235,0,,CSKA Moscow,Russia
1906,Tim James,1999,2002,1999,6,7,214,1610612766,25,Miami,USA
1908,Jumaine Jones,1999,2006,1999,6,8,230,1610612739,20,Georgia,USA
1909,Scott Padgett,1999,2006,1999,6,9,240,0,,Kentucky,USA
1910,Leon Smith,2001,2003,1999,6,10,235,1610612737,35,Martin Luther King HS (IL),USA
1914,Chris Herren,1999,2000,1999,6,2,190,1610612743,12,Fresno State,USA
1915,Evan Eschmeyer,1999,2003,1999,6,11,250,1610612751,00,Northwestern,USA
1916,Calvin Booth,1999,2008,1999,6,11,230,1610612760,52,Penn State,USA
1917,Wang Zhi-zhi,2000,2004,1999,7,1,284,0,,Bayi,China
1918,Obinna Ekezie,1999,2004,1999,6,9,270,0,,Maryland,Nigeria
1919,Laron Profit,1999,2005,1999,6,5,204,0,,Maryland,USA
1920,A.J. Bramlett,1999,1999,1999,6,10,227,0,,Arizona,USA
1921,Gordan Giricek,2002,2007,1999,6,6,220,1610612762,2,CSKA Moscow,Croatia
1924,Lee Nailon,2000,2005,1999,6,9,241,0,,TCU,USA
1926,Ryan Robertson,1999,1999,1999,6,5,190,0,,Kansas,USA
1928,Todd MacCulloch,1999,2003,1999,7,0,280,1610612755,11,Washington,Canada
1930,Lari Ketner,1999,2000,1999,,,,0,,Massachusetts,USA
1938,Manu Ginobili,2002,2017,1999,6,6,205,1610612759,20,Virtus Bologna,Argentina
1942,Harold Jamison,1999,2002,,6,9,269,1610612746,40,Clemson,USA
1943,Wayne Turner,1999,1999,,6,2,190,0,,Kentucky,USA
1950,Andy Panko,2000,2000,,6,9,245,0,,Lebanon Valley,USA
1952,Raja Bell,2000,2011,,6,5,210,1610612756,19,Florida International,US Virgin Islands
1953,Lazaro Borrell,1999,1999,,6,8,220,1610612760,11,Villa Clara,Cuba
1954,Jason Miskiri,1999,1999,,6,2,185,0,,George Mason,USA
1956,Ira Newble,2000,2007,,6,7,220,1610612739,14,Miami (Ohio),USA
1960,Milt Palacio,1999,2005,,6,4,210,1610612761,3,Colorado State,Belize
1965,Rick Hughes,1999,1999,,6,9,235,0,,Thomas More,USA
1967,Derek Hood,1999,2002,,6,8,222,1610612766,55,Arkansas,USA
1972,John Morton,1989,1991,1989,6,3,180,1610612739,23,Seton Hall,USA
1975,Jamel Thomas,1999,2000,,6,6,219,1610612751,5,Providence,USA
